STU_ID,X2SEX,X2RACE,X2SESQ5,X2TXMQUINT,X2MTHID,X2MTHUTI,X2MTHEFF,X2MTHINT_R
31434,1,5,1,-8,-8,-8,-8,-8
31435,2,5,1,3,0.7,1.21,0.71,1.75
31436,1,5,3,1,0.7,1.21,0.32,0.44
31437,2,3,-8,-8,-8,-8,-8,-8
31438,1,8,2,4,-0.42,-2.22,0.11,-0.6
31439,1,6,5,5,1.28,0.16,0.67,-0.21
31440,2,5,5,5,1.28,1.21,0.71,0.71
31441,2,5,1,2,0.12,-0.5,-0.03,-7
31442,1,5,1,4,1.82,1.21,1.73,2.17
31443,1,8,1,2,-0.42,-1.14,-9,-1.39
31444,2,3,4,4,-1.54,-2.66,-1.09,-0.85
31445,1,8,-8,-8,-8,-8,-8,-8
31446,1,8,5,5,0.7,1.21,0.88,0.19
31448,2,8,3,3,0.16,0.55,0.32,-7
31449,1,5,-8,-8,-8,-8,-8,-8
31450,1,1,4,1,0.12,0.55,0.32,-0.2
31451,2,5,3,4,0.7,0.8,-2.15,-0.69
31453,1,8,5,-8,-8,-8,-8,-8
31454,2,8,2,5,0.7,0.8,0.32,-0.08
31455,2,5,2,3,0.7,0.55,0.32,-1.24
31456,1,8,4,4,-0.42,0.8,0.32,-0.74
31457,2,2,4,4,0.7,1.21,0.32,0.96
31458,2,5,1,1,-9,1.21,0.37,1.23
31459,1,8,3,1,0.16,-0.5,0.96,0.19
31461,2,8,5,4,1.24,1.21,0.11,0.17
31462,1,2,1,1,-0.42,-0.5,0.11,-7
31463,2,5,1,3,0.7,-0.09,1.17,0.44
31464,1,8,5,5,0.7,-0.5,1.73,0.04
31465,2,8,3,5,0.7,-0.5,0.11,-0.85
31466,1,8,-8,-8,-8,-8,-8,-8
31467,2,8,4,2,-1.54,-9,-9,-9
31468,2,8,3,4,-0.42,-0.92,-0.74,0.19
31469,1,3,4,4,-0.42,-0.5,0.32,-0.46
31470,1,6,3,5,1.24,1.21,0.5,0.73
31471,1,8,3,2,-1.54,-0.92,-1.91,-7
31472,2,3,1,1,-1.54,-0.5,0.11,0.98
31473,1,5,5,1,-0.42,-1.8,-1.09,-0.85
31474,2,6,5,5,1.82,1.21,0.93,1.38
31475,1,5,3,5,-1.54,-0.5,-0.44,-1.49
31476,2,8,5,4,-1.54,-0.92,-1.09,-0.85
31477,2,2,3,5,0.7,1.21,1.73,1.1
31478,2,5,-8,-8,-8,-8,-8,-8
31479,1,8,-8,-8,-8,-8,-8,-8
31481,1,2,-8,-8,-8,-8,-8,-8
31482,2,8,3,5,1.82,1.21,0.67,2.17
31483,1,3,2,1,-0.96,-0.5,0.32,0.05
31484,2,8,4,2,-0.96,-0.92,-1.09,-0.99
31486,1,8,5,5,0.7,0.13,0.67,-0.74
31487,2,8,1,-8,-8,-8,-8,-8
31488,2,2,5,5,0.16,-1.17,1.52,-0.73
31489,2,8,5,5,0.7,-0.5,0.11,-0.18
31490,1,5,5,3,-0.42,1.21,-1.09,0.45
31491,1,8,5,5,0.7,0.8,0.32,-0.6
31492,1,6,3,2,-1.54,-1.17,-0.85,-0.6
31493,1,6,5,2,-1.54,-1.17,0.11,-1.24
31494,2,8,5,5,0.7,0.8,0.32,0.44
31495,1,2,-8,-8,-8,-8,-8,-8
31496,2,5,-8,-8,-8,-8,-8,-8
31497,2,3,5,3,-1.54,-1.61,-1.3,-1.64
31498,1,8,2,2,-1.54,-0.5,0.32,-1.25
31499,1,6,3,3,-1.54,0.55,-0.24,-0.6
31500,2,4,3,4,-0.42,-0.5,-0.35,-0.21
31501,1,8,3,2,-0.96,-0.5,-1.09,-7
31502,1,3,4,5,-0.42,-0.5,0.32,0.19
31503,2,8,4,4,1.24,1.21,-0.35,-0.33
31504,1,8,5,5,-9,0.8,1.73,-0.21
31505,1,8,3,2,0.12,1.21,0.91,1.77
31506,1,8,3,3,-0.42,-1.56,-0.35,-0.99
31507,2,3,2,5,0.7,-0.5,0.32,-7
31508,1,8,-8,-8,-8,-8,-8,-8
31509,1,8,1,1,-9,-9,-9,-9
31510,2,8,-8,-8,-8,-8,-8,-8
31511,2,8,4,2,-1.54,-1.58,0.18,-1.89
31512,1,3,4,1,-1.54,-0.5,-1.09,-7
31513,1,8,2,3,0.7,1.21,-0.06,-0.08
31514,1,3,5,5,0.16,-0.5,-0.7,-0.6
31515,1,5,3,3,0.12,-0.5,-9,0.21
31516,1,8,1,-8,-8,-8,-8,-8
31517,2,5,5,3,-1.54,-3.94,-1.09,-1.64
31518,2,1,3,1,-0.42,-0.5,-0.5,-0.6
31519,1,3,3,2,0.7,1.21,0.32,0.48
31520,2,8,3,3,-1.54,-0.92,-1.09,-1.24
31521,2,5,1,2,0.16,-0.5,0.32,0.71
31522,1,8,-8,-8,-8,-8,-8,-8
31523,1,5,2,-8,-8,-8,-8,-8
31524,1,8,1,1,0.7,-0.5,0.11,-0.85
31525,2,5,4,5,-9,-9,-9,-9
31526,1,2,4,3,0.7,0.8,0.79,1.13
31527,1,3,3,5,1.82,1.21,0.32,-0.21
31528,2,8,5,5,0.7,-0.5,0.32,0.73
31529,2,8,5,5,1.82,1.21,0.91,2.17
31530,1,8,4,1,0.12,-0.09,-9,-9
31531,1,6,1,1,-1.54,1.21,-0.94,-0.34
31534,1,2,4,4,0.12,1.21,0.32,1.13
31535,1,2,-8,-8,-8,-8,-8,-8
31536,2,5,4,1,0.12,-0.5,0.32,-0.46
31537,2,8,4,5,0.7,-0.5,0.67,1.1
31539,2,8,3,2,0.16,-0.5,0.32,-0.59
31541,1,8,-8,-8,-8,-8,-8,-8
31542,2,8,4,5,0.16,-0.09,-1.55,-0.2
31543,2,5,1,2,0.7,1.21,0.53,-7
31544,1,8,1,1,0.16,1.21,0.82,-0.19
31545,1,6,1,4,-1.54,0.55,-0.7,-0.85
31546,1,8,5,3,-0.42,-0.53,-1.3,-1.64
31547,1,5,5,4,-9,-9,0.32,-0.6
31548,2,3,-8,-8,-8,-8,-8,-8
31549,1,8,4,4,0.12,0.13,-0.03,-0.6
31550,1,5,3,4,1.82,0.55,1.73,1.77
31551,1,8,4,4,0.12,-0.53,-0.35,0.04
31552,1,8,4,3,-1.54,-0.53,-1.76,-1.89
31553,1,2,2,2,0.7,1.21,0.71,1.38
31554,1,8,3,5,1.24,-0.5,-1.09,-0.6
31556,1,8,5,4,0.7,-1.58,0.11,-0.85
31557,1,2,5,2,0.7,-0.5,0.93,-1.49
31558,1,3,5,1,-0.42,1.21,-1.09,-0.2
31559,1,6,3,4,0.16,-1.17,0.11,-1.25
31560,2,3,1,4,-0.42,-9,-1.09,-0.2
31562,1,3,1,4,1.82,1.21,1.73,2.17
31563,1,7,2,2,-0.42,0.8,-0.35,0.44
31564,2,8,5,5,1.82,0.8,-0.35,0.19
31565,1,5,5,5,-1,0.8,-1.02,0.17
31566,2,2,4,3,-1.54,-0.5,0.11,0.44
31567,2,8,4,5,1.82,0.8,0.32,0.71
31568,1,8,5,5,0.66,-0.26,0.88,1.1
31569,1,8,5,3,-0.42,1.21,-0.35,-1
31570,2,8,5,4,0.7,-0.5,0.11,0.71
31571,1,3,5,2,0.12,0.13,0.32,0.71
31572,2,8,4,2,0.7,1.21,0.71,-7
31573,1,8,-8,-8,-8,-8,-8,-8
31574,2,8,1,1,-1.54,-0.5,0.58,-1.39
31575,2,5,5,1,-1.54,-0.5,-0.7,-1.24
31576,1,5,1,4,0.7,-0.09,-0.62,1.13
31577,2,5,1,1,-0.42,-9,0.11,-7
31578,2,6,4,3,-1.54,-0.5,-2.5,-1.89
31579,2,8,2,4,-1.54,-1.34,0.11,-0.3
31581,2,8,3,1,0.7,-0.5,0.43,0.71
31582,1,8,4,5,0.7,1.21,1.52,1.35
31583,1,6,4,1,-0.42,-0.5,-0.24,-7
31584,1,5,4,1,0.12,-1.58,0.14,-7
31585,2,8,5,2,0.12,0.8,0.11,0.96
31586,2,8,4,1,-1.54,-0.5,-1.68,-1.89
31587,2,8,1,1,-9,-9,-9,-9
31588,1,6,-8,-8,-8,-8,-8,-8
31589,2,5,1,4,-0.42,0.13,-1.3,-0.35
31590,1,6,5,5,1.82,1.21,0.11,0.57
31591,1,2,3,5,1.24,0.16,0.93,1.78
31592,1,8,3,2,-1.54,-0.92,-0.09,-0.99
31593,2,6,1,4,0.7,-0.92,0.32,0.06
31594,2,8,2,4,-0.42,1.21,0.11,-0.2
31596,1,8,1,5,-0.42,-0.5,-0.5,-0.85
31597,2,8,3,5,-0.42,1.21,1.14,0.17
31598,2,5,2,1,-0.42,-0.5,0.32,-0.21
31600,2,8,5,5,0.7,1.21,-0.94,-0.18
31601,1,8,5,1,-0.42,-0.92,-1.09,-0.2
31602,2,8,-8,-8,-8,-8,-8,-8
31603,1,2,5,3,0.7,-0.5,0.18,0.73
31604,1,2,5,5,0.7,0.8,-0.03,-0.21
31605,1,8,3,5,0.16,-1.17,0.11,0.19
31606,1,2,4,5,1.24,1.21,1.73,1.38
31607,2,8,2,3,-1.54,-2.25,-1.3,-1.25
31608,1,6,1,2,-9,-9,0.79,-0.2
31609,1,5,2,1,-0.42,-0.5,0.32,-0.2
31611,1,8,2,1,0.12,-0.06,0.85,0.88
31612,2,6,3,4,0.16,-0.5,1.17,0.19
31613,2,5,3,5,0.16,-0.5,1.73,0.19
31614,1,8,1,1,-0.42,1.21,-1.09,-0.2
31615,1,5,4,4,0.12,-0.5,0.11,0.71
31616,1,3,5,5,0.7,1.21,0.06,0.34
31617,1,3,-8,-8,-8,-8,-8,-8
31618,1,8,3,4,1.82,0.8,1.17,1.77
31619,2,8,5,5,0.7,-0.5,1.73,-0.48
31620,2,8,4,5,-1.54,0.13,-0.56,-0.6
31621,1,5,4,3,0.66,1.21,1.34,1.77
31622,2,5,-8,-8,-8,-8,-8,-8
31623,1,8,5,5,-1.54,1.21,0.71,1.23
31624,1,8,4,3,0.7,1.21,0.67,0.96
31625,1,6,-8,-8,-8,-8,-8,-8
31626,1,8,-8,-8,-8,-8,-8,-8
31627,1,3,1,2,-0.96,1.21,0.11,-0.6
31628,1,8,2,4,-0.42,0.13,0.32,0.19
31629,1,8,5,3,-0.42,-1.17,1.06,1.23
31630,1,3,3,4,-0.42,-0.5,0.11,-0.6
31631,2,8,2,3,0.12,-0.5,-0.7,-0.6
31632,1,2,2,4,-0.42,1.21,-0.27,0.71
31633,1,3,5,4,-0.96,0.13,0.11,-0.6
31634,1,8,5,5,0.7,1.21,1.52,0.96
31635,1,8,4,5,1.82,1.21,0.32,0.73
31636,2,5,2,4,-0.42,-0.5,-1.09,-0.21
31637,2,6,5,5,1.82,1.21,0.11,0.73
31638,2,8,5,3,0.12,1.21,0.32,0.71
31639,1,5,2,3,0.16,-0.92,1.14,-7
31641,1,8,5,1,-0.42,-2.25,-0.32,-7
31642,2,2,3,3,0.7,-0.5,-1.09,-1
31643,2,5,3,2,-0.42,-0.5,-1.09,-0.2
31644,2,8,2,3,-1.54,-0.5,-0.74,-7
31645,1,6,4,4,0.7,1.21,0.32,0.71
31646,2,8,5,4,0.16,0.8,-0.74,0.96
31647,2,5,1,1,1.82,1.21,0.32,0.73
31648,1,8,4,4,0.7,-2.22,0.11,-7
31649,1,5,3,4,1.24,1.21,0.79,0.31
31650,1,8,-8,-8,-8,-8,-8,-8
31651,2,8,3,4,0.16,0.13,0.32,-1.25
31652,2,8,4,1,0.7,-0.5,0.32,1.13
31653,2,5,1,1,-0.42,-0.5,-0.7,0.19
31654,2,8,3,5,0.7,-0.09,0.32,-0.22
31655,2,8,3,2,0.7,-0.5,0.32,0.71
31656,1,5,1,4,0.7,-0.5,0.32,-0.85
31657,2,8,4,3,0.7,-9,0.32,0.73
31658,1,5,4,4,-1.54,-1.58,0.11,-0.6
31660,1,2,1,2,0.16,1.21,-0.15,-7
31661,2,5,3,5,0.7,-0.5,1.73,0.04
31662,1,3,4,5,0.16,-0.5,-0.35,0.19
31663,1,8,2,3,-1.54,1.21,0.11,-0.6
31664,2,8,5,5,0.7,1.21,0.32,0.56
31665,1,8,5,5,0.7,0.8,0.32,-0.6
31666,1,5,-8,-8,-8,-8,-8,-8
31667,1,3,5,3,0.7,0.58,1.32,1.77
31668,2,8,4,3,-0.42,-0.5,0.11,-0.85
31669,1,2,3,5,1.28,0.8,1.52,-7
31670,2,8,3,1,-0.37,0.8,0.11,0.19
31671,2,8,2,4,1.82,1.21,1.06,-7
31672,1,5,-8,-8,-8,-8,-8,-8
31673,1,6,1,2,0.16,-0.5,0.11,-0.59
31674,1,8,5,5,0.12,0.13,0.11,0.21
31675,1,5,-8,-8,-8,-8,-8,-8
31676,1,2,2,5,1.82,1.21,-9,-9
31677,1,3,3,2,-9,-9,-9,-9
31678,1,3,4,3,0.7,0.8,0.11,-1.25
31679,2,8,4,3,-0.42,1.21,1.73,-1.89
31680,1,8,2,-8,-8,-8,-8,-8
31681,2,5,5,4,-0.42,1.21,1.17,-7
31682,1,8,5,4,1.82,1.21,1.73,1.35
31683,1,7,-8,-8,-8,-8,-8,-8
31684,1,8,5,4,-0.42,-0.92,1.17,-0.85
31685,1,8,4,2,-1.54,-1.8,-1.09,-0.6
31686,1,8,5,4,0.16,-0.92,-0.7,-0.2
31687,1,8,3,2,0.7,-0.7,0.32,-0.85
31688,1,3,1,5,1.82,1.21,1.73,1.1
31689,1,5,3,-8,-8,-8,-8,-8
31690,2,8,1,1,-0.42,-0.5,-9,-7
31691,1,2,4,5,0.7,0.8,1.52,0.96
31692,1,3,-8,-8,-8,-8,-8,-8
31693,1,2,-8,-8,-8,-8,-8,-8
31694,1,8,-8,-8,-8,-8,-8,-8
31695,1,8,5,5,-0.42,-0.5,0.32,-0.08
31696,1,5,3,4,-0.42,0.13,0.11,-0.6
31697,2,8,3,3,-0.42,-0.11,-9,-9
31698,2,8,4,5,1.82,0.16,1.17,1.78
31699,2,3,3,3,0.16,1.21,0.32,0.19
31700,1,8,4,4,1.28,1.21,0.53,0.19
31701,1,8,5,3,1.82,1.21,1.73,0.96
31702,1,8,4,4,-0.42,-0.5,0.71,0.59
31703,1,5,1,5,1.24,1.21,1.06,2.17
31704,1,2,4,4,0.7,0.8,-0.24,-0.6
31705,1,8,5,5,0.7,0.13,0.32,1.38
31706,2,8,2,3,-0.42,-0.5,1.73,0.83
31707,1,8,4,2,-1.54,-1.17,-2.5,-7
31708,1,8,5,5,1.24,1.21,-0.06,0.33
31709,2,8,5,3,0.7,1.21,0.32,2.17
31710,2,8,2,4,-1.54,1.21,-1.17,-1.89
31712,1,8,3,4,0.7,0.8,1.06,0.96
31713,2,8,-8,-8,-8,-8,-8,-8
31714,2,6,5,5,-1.54,-1.14,-2.03,-1.39
31715,1,2,2,1,-1.54,-0.68,0.32,-0.85
31716,1,8,5,5,1.82,1.21,1.52,2.17
31717,2,3,2,1,1.24,1.21,0.32,1.78
31719,2,8,5,4,-9,1.21,0.11,-0.2
31720,2,3,-8,-8,-8,-8,-8,-8
31721,2,8,3,5,1.82,1.21,1.73,1.35
31722,1,8,4,4,0.16,0.13,0.91,1.1
31723,1,6,3,1,0.21,0.38,0.32,-1
31724,2,8,5,5,-1.54,1.21,-2.15,-1.89
31725,2,8,5,4,-0.42,-0.5,0.32,-0.6
31726,1,2,3,5,0.7,-0.5,0.32,-9
31727,2,5,1,1,0.7,1.21,0.91,-7
31728,2,8,5,3,0.7,-9,0.11,0.31
31730,1,8,4,3,0.7,1.21,-0.03,1.13
31731,2,8,3,4,0.7,1.21,0.32,0.56
31732,2,3,3,1,-0.96,-0.09,-1.3,-7
31733,1,8,2,1,-0.96,-0.92,0.11,-0.6
31734,1,3,3,1,-0.42,-0.53,-1.09,-0.85
31736,2,3,4,1,-1.54,-1.17,0.29,0.44
31737,2,6,3,3,0.7,0.13,0.85,0.05
31738,2,8,4,3,0.7,1.21,-9,-9
31739,2,8,2,5,0.7,-0.92,-0.09,-1.64
31740,2,5,5,5,-0.42,-0.53,0.11,-0.6
31741,1,8,2,1,-0.42,0.13,-1.09,-0.2
31742,1,2,3,1,0.16,-9,-1.09,-7
31743,1,8,1,1,0.12,1.21,1.38,-7
31744,1,5,1,4,-0.42,1.21,-0.7,-0.6
31745,2,5,4,4,0.16,-0.5,0.32,0.19
31746,2,8,5,2,0.7,-0.92,0.71,-0.85
31747,2,8,4,3,-0.42,-0.92,-1.65,-0.99
31748,1,6,5,5,0.7,-0.5,0.32,1.75
31749,1,8,2,3,0.7,-0.5,0.32,-0.21
31750,1,2,5,5,1.82,1.21,0.32,1.38
31751,2,8,4,3,1.24,-0.09,-1.27,0.71
31752,2,8,4,2,-0.42,1.21,-0.24,-0.2
31753,2,3,1,2,-1.54,1.21,1.52,-1
31754,2,8,3,3,-0.42,-0.5,-0.35,-0.85
31755,2,5,2,3,-0.96,-0.5,-1.09,-0.6
31756,2,2,5,5,0.7,-0.5,0.32,-0.21
31757,2,8,4,3,-0.42,0.13,-0.09,-0.2
31758,1,6,4,2,0.7,0.13,0.32,0.19
31759,1,3,3,2,0.7,1.21,0.32,1.36
31760,1,8,4,2,-0.42,0.55,0.32,-0.6
31761,1,5,1,1,1.82,1.21,0.32,0.61
31762,2,8,4,3,-1.54,-0.7,-1.3,-1.89
31763,2,5,3,5,-0.42,0.13,-0.32,1.5
31765,2,5,2,1,-1.54,-2.22,-1.09,-0.6
31766,1,8,4,5,1.82,1.21,1.73,1.75
31767,1,6,4,2,0.7,-0.5,0.32,-7
31768,1,4,1,1,1.24,1.21,0.32,-7
31769,2,5,3,3,-9,-9,-9,-9
31770,1,5,2,4,-1.54,-1.17,-0.7,0.58
31771,1,8,4,4,0.7,-0.5,0.32,0.19
31773,2,6,4,4,-0.37,1.21,-1.3,-0.75
31774,2,3,4,5,-9,0.13,0.32,1.38
31775,1,3,1,-8,-8,-8,-8,-8
31776,2,8,4,5,0.7,-0.92,0.71,0.05
31777,1,8,-8,-8,-8,-8,-8,-8
31778,2,8,3,3,-1.54,-0.5,-0.44,-0.6
31779,1,8,5,3,0.7,0.13,-0.15,-7
31780,1,3,1,2,-0.42,-1.58,0.32,-0.46
31781,1,8,2,2,0.16,-0.5,-2.11,-1.39
31782,2,2,5,5,-0.96,-2.22,-1.76,-1.24
31783,2,2,5,5,0.12,1.21,0.11,-0.2
31784,2,5,4,1,-0.42,-0.09,0.32,-0.35
31785,2,8,5,4,0.16,-0.5,-0.74,0.71
31786,1,6,2,1,-0.42,1.21,-0.74,-9
31787,2,3,5,4,-1.54,-0.5,-0.91,-1.14
31788,1,8,5,4,-0.42,-0.5,-0.91,-0.2
31789,1,7,3,2,0.16,-0.5,0.32,1.75
31790,2,8,-8,-8,-8,-8,-8,-8
31791,2,3,1,1,0.7,1.21,0.32,-9
31792,2,8,4,4,-0.42,1.21,0.32,0.05
31793,1,2,5,5,0.7,1.21,-0.8,-7
31794,1,8,3,1,-0.42,-0.5,-0.35,-7
31795,2,8,-8,-8,-8,-8,-8,-8
31797,2,8,3,5,1.28,0.8,0.5,2.17
31798,1,8,5,5,0.7,-1.36,1.73,1.23
31799,2,8,4,4,0.7,-1.58,0.32,1.36
31800,1,8,1,2,-0.42,-0.5,-1.09,-0.21
31801,2,3,2,4,0.16,1.21,1.06,1.75
31802,2,5,4,4,-9,-9,-9,-9
31803,1,8,5,4,-1.54,-1.17,-1.76,-1.64
31804,2,8,3,3,0.7,-0.5,0.32,-7
31805,1,2,4,5,-0.37,-0.92,1.73,-1
31806,2,2,5,5,1.28,-0.5,0.11,0.31
31808,2,5,2,2,-9,-9,-9,-7
31809,1,8,5,5,-1.54,-1.58,-1.33,-1.64
31811,2,5,1,3,0.7,-1.14,0.67,-7
31812,2,2,5,4,1.24,-0.5,1.73,1.1
31813,2,8,4,5,0.16,0.13,0.32,-0.21
31814,2,3,5,2,-1.54,1.21,0.29,0.19
31815,1,8,2,1,0.12,1.21,-0.09,-7
31816,1,5,3,2,-0.96,0.8,0.32,-1
31817,1,8,3,1,-1.54,-0.5,-0.03,-1.24
31818,1,5,3,1,1.82,1.21,-9,-9
31819,2,5,1,4,-0.42,1.21,0.67,0.44
31820,1,8,4,5,1.24,1.21,0.32,0.61
31821,1,8,3,4,0.7,0.13,0.71,-0.21
31822,1,8,3,2,-9,0.8,-1.09,-9
31823,2,2,2,2,-0.42,-0.09,-1.09,-1.25
31824,2,8,5,4,-1.54,-0.95,-1.3,-7
31825,1,8,4,4,-0.37,1.21,0.11,-1.64
31826,1,8,5,1,-0.42,-0.5,-0.15,-7
31827,1,2,4,5,-0.96,-0.5,-1.09,-9
31828,2,8,1,1,-0.42,1.21,0.32,-7
31829,2,8,5,4,-0.42,-0.5,0.11,0.58
31830,1,8,-8,-8,-8,-8,-8,-8
31831,1,3,4,4,1.82,1.21,1.52,2.17
31832,2,8,-8,-8,-8,-8,-8,-8
31833,1,3,5,5,1.24,1.21,1.73,1.52
31834,1,3,5,4,-0.42,-1.17,0.11,-0.6
31835,1,3,2,1,-1.54,-1.83,-2.5,-1.89
31836,2,8,3,2,-1.54,-0.5,-2.5,-1.39
31837,2,8,5,3,-0.96,-1.17,-1.09,-0.85
31838,2,5,2,3,-1.54,-0.5,0.61,-0.99
31839,1,8,2,3,-1.54,-0.92,-1.09,-1.24
31840,2,8,1,2,0.7,-0.5,0.32,-7
31841,2,3,5,3,0.7,-0.5,0.32,0.73
31842,1,8,4,2,-0.96,0.13,1.73,-1.1
31843,1,3,-8,-8,-8,-8,-8,-8
31844,2,8,3,4,-1.54,-0.5,-1.09,-0.85
31845,2,8,4,4,0.7,-0.5,0.11,-0.2
31847,1,8,2,3,-1.54,-0.5,-0.56,-0.74
31848,1,5,4,2,0.7,0.8,0.11,0.96
31849,2,3,2,4,-1.54,-2.25,-0.09,-1.1
31851,2,8,5,5,0.16,-1.58,-2.15,-1.24
31852,2,8,4,1,-1.54,-1.58,-2.5,-9
31853,2,5,3,5,1.82,1.21,0.11,1.35
31854,2,8,5,5,0.16,-0.92,1.52,-0.2
31855,1,8,1,-8,-8,-8,-8,-8
31856,2,5,1,1,0.16,-0.5,-0.35,-7
31857,2,8,5,3,0.16,-0.92,-1.3,-1.64
31858,2,8,5,4,-1.54,0.8,-1.02,-0.99
31859,1,3,1,2,-9,-9,-9,-7
31860,1,8,5,3,0.7,1.21,1.38,-1.14
31862,1,8,4,5,1.28,0.55,0.47,0.56
31863,2,3,2,1,-1.54,-0.5,0.11,-0.59
31864,2,8,3,2,-1.54,-2,-2.5,-1.89
31865,1,8,3,1,0.7,1.21,-9,-7
31866,2,7,5,5,0.7,1.21,0.11,1.36
31867,1,5,-8,-8,-8,-8,-8,-8
31868,2,5,-8,-8,-8,-8,-8,-8
31870,2,3,5,4,-1.54,-0.5,0.11,-1.39
31871,2,8,2,1,-0.42,-0.5,-1.09,-0.2
31873,1,8,5,2,-1.54,-0.92,-0.83,-0.6
31874,2,8,1,1,0.16,-0.92,0.11,0.19
31875,2,8,2,5,0.12,-0.5,1.32,0.96
31876,1,8,5,5,-9,-9,1.73,0.19
31879,1,3,-8,-8,-8,-8,-8,-8
31880,1,3,-8,-8,-8,-8,-8,-8
31881,2,8,3,3,-0.42,-0.5,-0.15,0.19
31882,2,3,-8,-8,-8,-8,-8,-8
31883,1,2,2,-8,-8,-8,-8,-8
31884,2,2,3,5,-0.37,-0.95,0.32,-0.59
31885,1,8,4,1,-0.42,-0.5,0.32,0.06
31886,1,8,3,1,-0.42,0.16,-0.24,-9
31887,1,8,5,3,-1.54,-2,-2.5,-1.89
31888,1,8,2,1,1.82,1.21,1.03,-7
31889,2,8,5,5,1.28,0.55,-1.76,-0.08
31890,1,8,4,5,1.82,1.21,1.73,-0.33
31891,2,8,2,4,-0.42,1.21,-9,-9
31892,2,3,1,2,-0.42,-0.5,-0.15,-0.45
31893,1,8,5,3,0.12,1.21,0.06,-7
31894,2,8,-8,-8,-8,-8,-8,-8
31895,2,8,2,4,1.82,1.21,0.32,1
31896,2,2,5,5,0.12,1.21,-1.65,0.44
31898,1,8,5,2,0.16,0.8,1.52,-0.21
31899,2,8,2,2,-1.54,-0.5,-0.35,-9
31900,2,6,1,2,-0.42,-1.17,-1.09,-0.85
31901,1,8,5,1,0.12,1.21,1.52,-0.06
31902,2,5,1,1,0.12,-9,0.11,-1.25
31904,1,5,3,2,0.7,0.58,0.5,-0.35
31905,2,5,2,2,-0.42,-1.17,0.32,0.19
31906,1,3,2,1,-0.42,-0.5,-1.09,-9
31907,1,8,4,4,1.82,-3.94,-2.5,1.23
31908,1,8,3,3,0.7,-9,-9,-9
31909,1,2,-8,-8,-8,-8,-8,-8
31910,2,8,4,5,0.16,0.13,0.11,0.44
31911,2,8,5,1,-1.54,-0.5,0.71,0.19
31912,1,8,4,3,-9,-9,-9,-7
31913,1,8,4,5,0.7,-0.5,0.11,0.19
31914,1,3,5,4,-1.54,-9,0.71,-1
31915,1,8,3,1,1.24,1.21,-9,1.1
31916,2,8,2,3,-0.96,-0.92,-0.7,0.19
31917,2,8,2,4,0.12,-1.17,0.47,-0.21
31918,2,8,5,5,0.12,-0.5,-0.03,0.31
31919,1,5,5,3,-0.96,-0.28,-1.44,-0.85
31920,1,8,5,4,-1.54,-0.5,-0.7,-0.6
31921,1,5,2,5,1.28,0.8,0.32,0.71
31922,2,3,3,3,0.7,-0.5,0.32,0.19
31923,2,5,2,2,-0.96,0.13,-0.56,-0.6
31924,1,8,1,3,1.28,1.21,0.67,-0.48
31925,2,8,5,1,-0.42,1.21,-2.5,0.05
31926,2,8,4,5,-1.54,-1.83,-0.48,-0.85
31927,1,8,4,4,-0.42,0.13,0.32,-1.39
31928,1,6,4,4,-9,-9,0.11,0.44
31929,2,5,2,3,-0.42,0.8,0.11,-0.6
31930,2,8,4,4,-0.42,-0.5,-1.3,-0.6
31931,1,5,-8,-8,-8,-8,-8,-8
31932,1,3,5,3,0.7,1.21,1.06,0.96
31933,1,5,3,3,-1.54,-0.92,-2.5,-0.6
31934,2,5,3,1,1.24,1.21,0.71,2.17
31935,1,8,5,5,0.7,0.13,0.32,-7
31936,2,3,5,4,0.7,-1.58,1.52,1.1
31939,2,6,5,5,-0.42,-0.5,1.32,0.84
31940,1,3,5,1,0.16,-2.22,-0.15,-0.34
31941,1,8,3,3,-1.54,-0.92,0.32,-0.6
31942,1,8,1,3,-1.54,-0.5,-2.5,-7
31943,1,3,2,1,-1.54,0.8,-0.27,0.19
31944,1,8,4,2,-1.54,-1.58,-1.3,-1.89
31945,1,5,2,4,-0.42,0.8,0.32,0.84
31946,1,2,4,3,-1.54,-0.5,-0.48,-0.99
31947,2,5,3,1,-0.42,-9,-1.27,0.34
31948,1,8,5,2,-1.54,-1.56,-9,-7
31949,1,8,2,5,0.16,0.8,1.17,0.05
31950,1,8,5,3,-0.42,0.13,0.11,0.05
31951,2,3,2,5,0.7,-0.92,0.32,-0.6
31953,2,8,1,2,0.21,-0.5,-0.27,-0.6
31954,2,5,-8,-8,-8,-8,-8,-8
31955,2,8,5,4,0.7,0.13,1.38,-1.64
31956,2,6,3,5,0.7,-0.5,1.52,-7
31957,1,8,4,3,-0.42,-0.5,0.32,-0.46
31958,1,5,5,3,-0.42,1.21,1.32,-0.74
31959,1,3,4,2,0.7,-0.5,0.71,0.71
31960,2,8,1,2,-0.96,0.8,-2.15,-1.89
31961,2,8,3,4,0.75,0.13,-9,-9
31962,1,8,4,4,-0.42,-0.92,0.11,-0.2
31963,1,5,4,2,1.82,1.21,1.73,1.42
31964,1,8,5,1,-0.42,-0.5,0.11,0.19
31965,1,8,2,2,0.12,1.21,0.11,-1.1
31966,1,8,3,1,0.7,1.21,0.32,0.19
31967,1,2,3,2,0.16,-1.56,0.32,-0.6
31968,2,8,2,4,0.16,-0.5,0.32,-0.08
31969,1,5,1,1,-0.42,-0.5,-1.09,-0.2
